gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2273465620				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1252	1252		GT-Flore & associated parties		37									introduced				PRESENT																							2010-05-28		148	148	2010	5	28	20100528											EUROPE				BE			Raeren										50.68648	6.13091	5000.0			Belgian Lambert 72		POINT(6.13091 50.68648)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.486Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.486Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.3_1	Liège	BEL.3.3.3_1	Verviers	LC
2273465611				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1249	1249		GT-Flore & associated parties		5									introduced				PRESENT																							2010-10-12		285	285	2010	10	12	20101012											EUROPE				BE			Masbourg										50.1148	5.29784	50.0			Belgian Lambert 72		POINT(5.29784 50.1148)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.489Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.489Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.4_1	Luxembourg	BEL.3.4.3_1	Marche-en-Famenne	LC
2273465606				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1305	1305		GT-Flore & associated parties		3									introduced				PRESENT																							2011-10-03		276	276	2011	10	3	20111003											EUROPE				BE			Bovigny										50.22128	5.93677	49.0			Belgian Lambert 72		POINT(5.93677 50.22128)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.138Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.138Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.4_1	Luxembourg	BEL.3.4.2_1	Bastogne	LC
2273465603				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-697	697		GT-Flore & associated parties		2									introduced				PRESENT																							2010-01-01		1	1	2010	1	1	20100101											EUROPE				BE			Ploegsteert										50.71557	2.9031	5000.0			Belgian Lambert 72		POINT(2.9031 50.71557)	epsg:4326																										Orconectes limosus	cert		GT-Flore & associated parties				validated on the basis of a document		361dda8d226fcee17001f1d64cb1a7a7								Faxonius limosus (Rafinesque, 1817)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Faxonius			limosus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:11.042Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	8909595	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Faxonius limosus (Rafinesque, 1817)		EML	2025-11-25T00:10:11.042Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.2_1	Hainaut	BEL.3.2.3_1	Moeskroen	LC
2273465602				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1251	1251		GT-Flore & associated parties		37									introduced				PRESENT																							2010-05-28		148	148	2010	5	28	20100528											EUROPE				BE			Raeren										50.69037	6.1411	5000.0			Belgian Lambert 72		POINT(6.1411 50.69037)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.486Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.486Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.3_1	Liège	BEL.3.3.3_1	Verviers	LC
2273465598				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1578	1578		GT-Flore & associated parties		1									introduced				PRESENT																							2016-09-08		252	252	2016	9	8	20160908											EUROPE				BE													50.44222	4.68422	50.0			Belgian Lambert 72		POINT(4.68422 50.44222)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:11.475Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:11.475Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.5_1	Namur	BEL.3.5.2_1	Namur	LC
2273465587				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1239	1239		GT-Flore & associated parties		301									introduced				PRESENT																							2010-07-17		198	198	2010	7	17	20100717											EUROPE				BE			Wibrin										50.1761	5.71069	5000.0			Belgian Lambert 72		POINT(5.71069 50.1761)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.507Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.507Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.4_1	Luxembourg	BEL.3.4.2_1	Bastogne	LC
2273465583				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1480	1480		GT-Flore & associated parties		3									introduced				PRESENT																							2013-10-02		275	275	2013	10	2	20131002											EUROPE				BE			Theux										50.52614	5.82432	49.0			Belgian Lambert 72		POINT(5.82432 50.52614)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:11.796Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:11.796Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.3_1	Liège	BEL.3.3.3_1	Verviers	LC
2273465579				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1384	1384		GT-Flore & associated parties		2									introduced				PRESENT																							2012-08-16		229	229	2012	8	16	20120816											EUROPE				BE			Rulles										49.71865	5.55821	50.0			Belgian Lambert 72		POINT(5.55821 49.71865)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.243Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.243Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.4_1	Luxembourg	BEL.3.4.5_1	Virton	LC
2273465574				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1542	1542		GT-Flore & associated parties		10									introduced				PRESENT																							2016-08-26		239	239	2016	8	26	20160826											EUROPE				BE			Ecaussinnes-d'Enghien										50.57563	4.13919	50.0			Belgian Lambert 72		POINT(4.13919 50.57563)	epsg:4326																										Procambarus clarkii	cert		GT-Flore & associated parties				validated on the basis of a document		9654e26adb344f8416bba5e4e310ea8a								Procambarus clarkii (Girard, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Procambarus	Procambarus			clarkii			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:11.274Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2227300	2227300	1	54	229	637	4479	2227127		2227300	Procambarus clarkii	Procambarus clarkii (Girard, 1852)	Procambarus clarkii (Girard, 1852)		EML	2025-11-25T00:10:11.274Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.2_1	Hainaut	BEL.3.2.5_1	Soignies	LC
2273465570				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1394	1394		GT-Flore & associated parties		2									introduced				PRESENT																							2012-01-01		1	1	2012	1	1	20120101											EUROPE				BE			Halleux/Hodister										50.17726	5.48966	50.0			Belgian Lambert 72		POINT(5.48966 50.17726)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.406Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.406Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.4_1	Luxembourg	BEL.3.4.3_1	Marche-en-Famenne	LC
2273465568				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-224	224		GT-Flore & associated parties		2									introduced				PRESENT																							2010-05-03		123	123	2010	5	3	20100503											EUROPE				BE			Leignon										50.26337	5.12911	5000.0			Belgian Lambert 72		POINT(5.12911 50.26337)	epsg:4326																										Astacus leptodactylus	cert		GT-Flore & associated parties				validated on the basis of a document		5d45487f81b56794def368cda0c0ea9e								Pontastacus leptodactylus (Eschscholtz, 1823)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pontastacus	Pontastacus			leptodactylus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:12.571Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	8946295	8946295	1	54	229	637	8022	4639943		8946295	Pontastacus leptodactylus	Pontastacus leptodactylus (Eschscholtz, 1823)	Pontastacus leptodactylus (Eschscholtz, 1823)		EML	2025-11-25T00:10:12.571Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.5_1	Namur	BEL.3.5.1_1	Dinant	LC
2273465566				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1370	1370		GT-Flore & associated parties		1									introduced				PRESENT																							2012-01-01		1	1	2012	1	1	20120101											EUROPE				BE			rue des Juifs										50.24862	4.14781	49.0			Belgian Lambert 72		POINT(4.14781 50.24862)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.255Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.255Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	FRA	France	FRA.7_1	Hauts-de-France	FRA.7.2_1	Nord	FRA.7.2.1_1	Avesnes-sur-Helpe	LC
2273465564				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1449	1449		GT-Flore & associated parties		1									introduced				PRESENT																							2013-06-11		162	162	2013	6	11	20130611											EUROPE				BE			Flostoy										50.38979	5.19372	50.0			Belgian Lambert 72		POINT(5.19372 50.38979)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:11.903Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:11.903Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.5_1	Namur	BEL.3.5.1_1	Dinant	LC
2273465563				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1276	1276		GT-Flore & associated parties		2									introduced				PRESENT																							2011-10-17		290	290	2011	10	17	20111017											EUROPE				BE			Bonnert										49.69623	5.82768	50.0			Belgian Lambert 72		POINT(5.82768 49.69623)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.627Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.627Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.4_1	Luxembourg	BEL.3.4.1_1	Arlon	LC
2273465562				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1253	1253		GT-Flore & associated parties		1									introduced				PRESENT																							2010-06-25		176	176	2010	6	25	20100625											EUROPE				BE			Villers-sur-Lesse										50.16288	5.11555	50.0			Belgian Lambert 72		POINT(5.11555 50.16288)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:13.485Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:13.485Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.5_1	Namur	BEL.3.5.1_1	Dinant	LC
2273465559				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-702	702		GT-Flore & associated parties		1									introduced				PRESENT																							2010-01-01		1	1	2010	1	1	20100101											EUROPE				BE			Willerzie										49.99212	4.86231	49.0			Belgian Lambert 72		POINT(4.86231 49.99212)	epsg:4326																										Orconectes limosus	cert		GT-Flore & associated parties				validated on the basis of a document		361dda8d226fcee17001f1d64cb1a7a7								Faxonius limosus (Rafinesque, 1817)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Faxonius			limosus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:10.245Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	8909595	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Faxonius limosus (Rafinesque, 1817)		EML	2025-11-25T00:10:10.245Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	BEL	Belgium	BEL.3_1	Wallonie	BEL.3.5_1	Namur	BEL.3.5.1_1	Dinant	LC
2273465552				CC_BY_4_0								https://doi.org/10.15468/bcuhep	SPW-DEMNA	Ecrevisses invasives	DEMNA-DNE : Exotic animal occurrences in Wallonia, Belgium		HUMAN_OBSERVATION	collector identities withheld			41-1409	1409		GT-Flore & associated parties		2									introduced				PRESENT																							2012-01-01		1	1	2012	1	1	20120101											EUROPE				BE			Macquenoise										49.97697	4.1438	50.0			Belgian Lambert 72		POINT(4.1438 49.97697)	epsg:4326																										Pacifastacus leniusculus	cert		GT-Flore & associated parties				validated on the basis of a document		f09ce459b7a6d64aa58bbeea6f06e990								Pacifastacus leniusculus (Dana, 1852)				https://digitale.cbnbl.org				Animalia	Arthropoda	Malacostraca	Decapoda		Astacidae				Pacifastacus	Pacifastacus			leniusculus			SPECIES				ACCEPTED			cdc76698-d92d-4a0b-b8d5-04ba3b22defd	BE	2025-11-25T00:10:11.674Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2226990	2226990	1	54	229	637	8022	2226987		2226990	Pacifastacus leniusculus	Pacifastacus leniusculus (Dana, 1852)	Pacifastacus leniusculus (Dana, 1852)		EML	2025-11-25T00:10:11.674Z	2025-11-24T01:06:14.944Z		false		TrIAS	false	EUROPE	EUROPE	FRA	France	FRA.7_1	Hauts-de-France	FRA.7.1_1	Aisne	FRA.7.1.5_1	Vervins	LC
